attack_id,attack_name,is_subtechnique,adversary_details
attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1,Python,True,"[{'intrusion_id': 'intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c', 'intrusion_name': 'APT37'}, {'intrusion_id': 'intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90', 'intrusion_name': 'BRONZE BUTLER'}, {'intrusion_id': 'intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960', 'intrusion_name': 'Tonto Team'}, {'intrusion_id': 'intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b', 'intrusion_name': 'ZIRCONIUM'}, {'intrusion_id': 'intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad', 'intrusion_name': 'Rocke'}, {'intrusion_id': 'intrusion-set--38863958-a201-4ce1-9dbe-539b0b6804e0', 'intrusion_name': 'Machete'}, {'intrusion_id': 'intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034', 'intrusion_name': 'Earth Lusca'}, {'intrusion_id': 'intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2', 'intrusion_name': 'MuddyWater'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}, {'intrusion_id': 'intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80', 'intrusion_name': 'APT39'}, {'intrusion_id': 'intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1', 'intrusion_name': 'Dragonfly'}, {'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--76d59913-1d24-4992-a8ac-05a3eb093f71', 'intrusion_name': 'Dragonfly 2.0'}]"
attack-pattern--cc723aff-ec88-40e3-a224-5af9fd983cc4,Identify Roles,True,"[{'intrusion_id': 'intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7', 'intrusion_name': 'LAPSUS$'}, {'campaign_id': 'campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b', 'campaign_name': 'Operation Dream Job'}, {'intrusion_id': 'intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3', 'intrusion_name': 'HEXANE'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}]"
attack-pattern--cc7b8c4e-9be0-47ca-b0bb-83915ec3ee2f,Data Encoding,False,[]
attack-pattern--cc89ecbd-3d33-4a41-bcca-001e702d18fd,AppInit DLLs,True,"[{'intrusion_id': 'intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80', 'intrusion_name': 'APT39'}]"
attack-pattern--cca0ccb6-a068-4574-a722-b1556f86833a,Phishing for Information,False,"[{'intrusion_id': 'intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b', 'intrusion_name': 'Scattered Spider'}, {'intrusion_id': 'intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b', 'intrusion_name': 'ZIRCONIUM'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}]"
attack-pattern--cd25c1b4-935c-4f0e-ba8d-552f28bc4783,Resource Hijacking,False,"[{'intrusion_id': 'intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad', 'intrusion_name': 'Rocke'}, {'intrusion_id': 'intrusion-set--73a80fab-2aa3-48e0-a4d0-3a4828200aee', 'intrusion_name': 'Blue Mockingbird'}, {'intrusion_id': 'intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca', 'intrusion_name': 'TeamTNT'}, {'intrusion_id': 'intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7', 'intrusion_name': 'APT41'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}]"
attack-pattern--cdfc5f0a-9bb9-4352-b896-553cfa2d8fd8,Establish Accounts,False,"[{'intrusion_id': 'intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee', 'intrusion_name': 'Fox Kitten'}, {'intrusion_id': 'intrusion-set--090242d7-73fc-4738-af68-20162f7a5aae', 'intrusion_name': 'APT17'}]"
attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1,Obtain Capabilities,False,[]
attack-pattern--ce4b7013-640e-48a9-b501-d0025a95f4bf,Screensaver,True,[]
attack-pattern--ce73ea43-8e77-47ba-9c11-5e9c9c58b9ff,Hidden Users,False,[]
attack-pattern--cf1c2504-433f-4c4e-a1f8-91de45a0318c,Create Cloud Instance,True,"[{'campaign_id': 'campaign--df74f7ad-b10d-431c-9f1d-a2bc18dadefa', 'campaign_name': 'C0027'}, {'intrusion_id': 'intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7', 'intrusion_name': 'LAPSUS$'}]"
attack-pattern--cf7b3a06-8b42-4c33-bbe9-012120027925,Compile After Delivery,False,[]
attack-pattern--cfb525cc-5494-401d-a82b-2539ca46a561,Cloud Secrets Management Stores,True,[]
attack-pattern--cff94884-3b1c-4987-a70b-6d5643c621c3,Code Repositories,True,"[{'intrusion_id': 'intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7', 'intrusion_name': 'LAPSUS$'}, {'campaign_id': 'campaign--808d6b30-df4e-4341-8248-724da4bac650', 'campaign_name': 'SolarWinds Compromise'}, {'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}]"
attack-pattern--d0613359-5781-4fd2-b5be-c269270be1f6,Transmitted Data Manipulation,True,"[{'intrusion_id': 'intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340', 'intrusion_name': 'APT38'}]"
attack-pattern--d0b4fcdb-d67d-4ed2-99ce-788b12f8c0f4,/etc/passwd and /etc/shadow,True,[]
attack-pattern--d10cbd34-42e3-45c0-84d2-535a09849584,Launch Agent,True,[]
attack-pattern--d157f9d2-d09a-4efa-bb2a-64963f94e253,System Services,False,"[{'intrusion_id': 'intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca', 'intrusion_name': 'TeamTNT'}]"
attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,Windows Command Shell,True,"[{'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--5cbe0d3b-6fb1-471f-b591-4b192915116d', 'intrusion_name': 'Suckfly'}, {'intrusion_id': 'intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258', 'intrusion_name': 'GALLIUM'}, {'intrusion_id': 'intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13', 'intrusion_name': 'Magic Hound'}, {'intrusion_id': 'intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b', 'intrusion_name': 'ZIRCONIUM'}, {'intrusion_id': 'intrusion-set--8a831aaa-f3e0-47a3-bed8-a9ced744dd12', 'intrusion_name': 'Dark Caracal'}, {'intrusion_id': 'intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7', 'intrusion_name': 'Wizard Spider'}, {'intrusion_id': 'intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2', 'intrusion_name': 'Volt Typhoon'}, {'intrusion_id': 'intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d', 'intrusion_name': 'OilRig'}, {'intrusion_id': 'intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c', 'intrusion_name': 'Threat Group-3390'}, {'intrusion_id': 'intrusion-set--d519164e-f5fa-4b8c-a1fb-cf0172ad0983', 'intrusion_name': 'Threat Group-1314'}, {'intrusion_id': 'intrusion-set--fed4f0a2-4347-4530-b0f5-6dfd49b29172', 'intrusion_name': 'Nomadic Octopus'}, {'intrusion_id': 'intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca', 'intrusion_name': 'TeamTNT'}, {'intrusion_id': 'intrusion-set--38863958-a201-4ce1-9dbe-539b0b6804e0', 'intrusion_name': 'Machete'}, {'campaign_id': 'campaign--ae407e32-87e0-4d92-8705-3ae25d504d8a', 'campaign_name': 'Night Dragon'}, {'intrusion_id': 'intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340', 'intrusion_name': 'APT38'}, {'intrusion_id': 'intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2', 'intrusion_name': 'MuddyWater'}, {'intrusion_id': 'intrusion-set--2688b13e-8e71-405a-9c40-0dee94bddf87', 'intrusion_name': 'HAFNIUM'}, {'intrusion_id': 'intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9', 'intrusion_name': 'APT3'}, {'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}, {'intrusion_id': 'intrusion-set--fbe9387f-34e6-4828-ac28-3080020c597b', 'intrusion_name': 'FIN10'}, {'intrusion_id': 'intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27', 'intrusion_name': 'Gorgon Group'}, {'intrusion_id': 'intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb', 'intrusion_name': 'FIN6'}, {'intrusion_id': 'intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee', 'intrusion_name': 'Fox Kitten'}, {'intrusion_id': 'intrusion-set--73a80fab-2aa3-48e0-a4d0-3a4828200aee', 'intrusion_name': 'Blue Mockingbird'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}, {'intrusion_id': 'intrusion-set--bfc5ddb3-4dfb-4278-8928-020e1b3feddd', 'intrusion_name': 'Metador'}, {'intrusion_id': 'intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4', 'intrusion_name': 'Mustang Panda'}, {'campaign_id': 'campaign--aa73efef-1418-4dbe-b43c-87a498e97234', 'campaign_name': '2016 Ukraine Electric Power Attack'}, {'intrusion_id': 'intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924', 'intrusion_name': 'Tropic Trooper'}, {'intrusion_id': 'intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7', 'intrusion_name': 'APT41'}, {'campaign_id': 'campaign--4553292d-12c6-4a93-934d-12160370d4e0', 'campaign_name': 'Operation Honeybee'}, {'campaign_id': 'campaign--8d2bc130-89fe-466e-a4f9-6bce6129c2b8', 'campaign_name': 'FunnyDream'}, {'campaign_id': 'campaign--26d9ebae-de59-427f-ae9a-349456bae4b1', 'campaign_name': 'Frankenstein'}, {'intrusion_id': 'intrusion-set--01e28736-2ffc-455b-9880-ed4d1407ae07', 'intrusion_name': 'Indrik Spider'}, {'intrusion_id': 'intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11', 'intrusion_name': 'Aquatic Panda'}, {'intrusion_id': 'intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4', 'intrusion_name': 'FIN13'}, {'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'intrusion_id': 'intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c', 'intrusion_name': 'Chimera'}, {'intrusion_id': 'intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e', 'intrusion_name': 'Sowbug'}, {'intrusion_id': 'intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a', 'intrusion_name': 'Cobalt Group'}, {'campaign_id': 'campaign--808d6b30-df4e-4341-8248-724da4bac650', 'campaign_name': 'SolarWinds Compromise'}, {'campaign_id': 'campaign--ba6dfa37-f401-4140-88b0-8938f2895e61', 'campaign_name': 'C0017'}, {'campaign_id': 'campaign--93c23946-49af-41f4-ac03-40f9ffc7419b', 'campaign_name': 'Operation CuckooBees'}, {'campaign_id': 'campaign--78068e68-4124-4243-b6f4-76e4e5be8a06', 'campaign_name': 'C0015'}, {'intrusion_id': 'intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1', 'intrusion_name': 'Dragonfly'}, {'intrusion_id': 'intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03', 'intrusion_name': 'LazyScripter'}, {'intrusion_id': 'intrusion-set--9e729a7e-0dd6-4097-95bf-db8d64911383', 'intrusion_name': 'Darkhotel'}, {'intrusion_id': 'intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0', 'intrusion_name': 'Patchwork'}, {'intrusion_id': 'intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c', 'intrusion_name': 'APT37'}, {'intrusion_id': 'intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc', 'intrusion_name': 'FIN7'}, {'intrusion_id': 'intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c', 'intrusion_name': 'Ke3chang'}, {'intrusion_id': 'intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90', 'intrusion_name': 'BRONZE BUTLER'}, {'intrusion_id': 'intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9', 'intrusion_name': 'Ember Bear'}, {'intrusion_id': 'intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3', 'intrusion_name': 'Higaisa'}, {'intrusion_id': 'intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f', 'intrusion_name': 'menuPass'}, {'intrusion_id': 'intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826', 'intrusion_name': 'FIN8'}, {'campaign_id': 'campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b', 'campaign_name': 'Operation Dream Job'}, {'intrusion_id': 'intrusion-set--38fd6a28-3353-4f2b-bb2b-459fecd5c648', 'intrusion_name': 'APT18'}, {'intrusion_id': 'intrusion-set--94873029-f950-4268-9cfd-5032e15cb182', 'intrusion_name': 'TA551'}, {'intrusion_id': 'intrusion-set--f40eb8ce-2a74-4e56-89a1-227021410142', 'intrusion_name': 'Rancor'}, {'intrusion_id': 'intrusion-set--6a2e693f-24e5-451a-9f88-b36a108e5662', 'intrusion_name': 'APT1'}, {'intrusion_id': 'intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321', 'intrusion_name': 'Silence'}, {'intrusion_id': 'intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf', 'intrusion_name': 'Gamaredon Group'}, {'intrusion_id': 'intrusion-set--16ade1aa-0ea1-4bb7-88cc-9079df2ae756', 'intrusion_name': 'admin@338'}, {'intrusion_id': 'intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d', 'intrusion_name': 'TA505'}, {'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}, {'intrusion_id': 'intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192', 'intrusion_name': 'Sandworm Team'}, {'intrusion_id': 'intrusion-set--dc5e2999-ca1a-47d4-8d12-a6984b138a1b', 'intrusion_name': 'UNC2452'}, {'intrusion_id': 'intrusion-set--ebb73863-fa44-4617-b4cb-b9ed3414eb87', 'intrusion_name': 'Honeybee'}, {'intrusion_id': 'intrusion-set--6b1b551c-d770-4f95-8cfc-3cd253c4c04e', 'intrusion_name': 'Frankenstein'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--76d59913-1d24-4992-a8ac-05a3eb093f71', 'intrusion_name': 'Dragonfly 2.0'}, {'intrusion_id': 'intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e', 'intrusion_name': 'Leviathan'}]"
attack-pattern--d201d4cc-214d-4a74-a1ba-b3fa09fd4591,Proc Memory,True,[]
attack-pattern--d21a2069-23d5-4043-ad6d-64f6b644cb1a,Compiled HTML File,False,[]
attack-pattern--d21bb61f-08ad-4dc1-b001-81ca6cb79954,Acquire Access,False,[]
attack-pattern--d245808a-7086-4310-984a-a84aaaa43f8f,Patch System Image,True,[]
attack-pattern--d273434a-448e-4598-8e14-607f4a0d5e27,Silver Ticket,True,[]
attack-pattern--d28ef391-8ed4-45dc-bc4a-2f43abf54416,Data from Information Repositories,False,"[{'intrusion_id': 'intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb', 'intrusion_name': 'FIN6'}, {'campaign_id': 'campaign--808d6b30-df4e-4341-8248-724da4bac650', 'campaign_name': 'SolarWinds Compromise'}, {'intrusion_id': 'intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee', 'intrusion_name': 'Fox Kitten'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'intrusion_id': 'intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7', 'intrusion_name': 'LAPSUS$'}, {'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}]"
attack-pattern--d2c4e5ea-dbdf-4113-805a-b1e2a337fb33,Clear Persistence,True,[]
attack-pattern--d3046a90-580c-4004-8208-66915bc29830,Clear Command History,False,[]
attack-pattern--d336b553-5da9-46ca-98a8-0b23f49fb447,Windows Credential Manager,True,"[{'intrusion_id': 'intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d', 'intrusion_name': 'OilRig'}, {'intrusion_id': 'intrusion-set--894aab42-3371-47b1-8859-a4a074c804c8', 'intrusion_name': 'Stealth Falcon'}, {'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'intrusion_id': 'intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7', 'intrusion_name': 'Wizard Spider'}]"
attack-pattern--d376668f-b208-42de-b1f5-fdfe0ad4b753,Emond,False,[]
attack-pattern--d3df754e-997b-4cf9-97d4-70feb3120847,Spearphishing via Service,False,"[{'intrusion_id': 'intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13', 'intrusion_name': 'Magic Hound'}]"
attack-pattern--d40239b3-05ff-46d8-9bdd-b46d13463ef9,Hardware Additions,False,"[{'intrusion_id': 'intrusion-set--813636db-3939-4a45-bea9-6113e970c029', 'intrusion_name': 'DarkVishnya'}]"
attack-pattern--d456de47-a16f-4e46-8980-e67478a12dcb,Server Software Component,False,[]
attack-pattern--d45a3d09-b3cf-48f4-9f0f-f521ee5cb05c,Data Destruction,False,"[{'intrusion_id': 'intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7', 'intrusion_name': 'LAPSUS$'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}, {'intrusion_id': 'intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340', 'intrusion_name': 'APT38'}, {'intrusion_id': 'intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf', 'intrusion_name': 'Gamaredon Group'}, {'intrusion_id': 'intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192', 'intrusion_name': 'Sandworm Team'}]"
attack-pattern--d467bc38-284b-4a00-96ac-125f447799fc,Non-Standard Encoding,True,[]
attack-pattern--d4b96d2c-1032-4b22-9235-2b5b649d0605,Domain Controller Authentication,True,"[{'intrusion_id': 'intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c', 'intrusion_name': 'Chimera'}]"
attack-pattern--d4bdbdea-eaec-4071-b4f9-5105e12ea4b6,Transfer Data to Cloud Account,False,[]
attack-pattern--d4dc46e3-5ba5-45b9-8204-010867cacfcb,HTML Smuggling,True,"[{'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}]"
attack-pattern--d50955c2-272d-4ac8-95da-10c29dda1c48,Reversible Encryption,True,[]
attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377,Command Obfuscation,True,"[{'intrusion_id': 'intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11', 'intrusion_name': 'Aquatic Panda'}, {'intrusion_id': 'intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192', 'intrusion_name': 'Sandworm Team'}, {'intrusion_id': 'intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3', 'intrusion_name': 'HEXANE'}, {'intrusion_id': 'intrusion-set--32bca8ff-d900-4877-aa65-d70baa041b74', 'intrusion_name': 'Leafminer'}, {'intrusion_id': 'intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a', 'intrusion_name': 'Cobalt Group'}, {'intrusion_id': 'intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee', 'intrusion_name': 'Fox Kitten'}, {'campaign_id': 'campaign--26d9ebae-de59-427f-ae9a-349456bae4b1', 'campaign_name': 'Frankenstein'}, {'intrusion_id': 'intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb', 'intrusion_name': 'FIN6'}, {'campaign_id': 'campaign--712e38c3-a656-426a-9b3b-a6bfb63294c6', 'campaign_name': 'C0021'}, {'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}, {'intrusion_id': 'intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13', 'intrusion_name': 'Magic Hound'}, {'intrusion_id': 'intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7', 'intrusion_name': 'Wizard Spider'}, {'intrusion_id': 'intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2', 'intrusion_name': 'MuddyWater'}, {'intrusion_id': 'intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0', 'intrusion_name': 'Patchwork'}, {'campaign_id': 'campaign--93c23946-49af-41f4-ac03-40f9ffc7419b', 'campaign_name': 'Operation CuckooBees'}, {'intrusion_id': 'intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c', 'intrusion_name': 'Chimera'}, {'intrusion_id': 'intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321', 'intrusion_name': 'Silence'}, {'intrusion_id': 'intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826', 'intrusion_name': 'FIN8'}, {'campaign_id': 'campaign--519ee082-8ab6-439b-988f-a8a3f02c8d30', 'campaign_name': 'C0018'}, {'intrusion_id': 'intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc', 'intrusion_name': 'FIN7'}, {'intrusion_id': 'intrusion-set--94873029-f950-4268-9cfd-5032e15cb182', 'intrusion_name': 'TA551'}, {'intrusion_id': 'intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e', 'intrusion_name': 'Sidewinder'}, {'intrusion_id': 'intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d', 'intrusion_name': 'TA505'}, {'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'intrusion_id': 'intrusion-set--c77c5576-ca19-42ed-a36f-4b4486a84133', 'intrusion_name': 'GOLD SOUTHFIELD'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03', 'intrusion_name': 'LazyScripter'}, {'intrusion_id': 'intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf', 'intrusion_name': 'Gamaredon Group'}, {'intrusion_id': 'intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9', 'intrusion_name': 'Ember Bear'}, {'intrusion_id': 'intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6', 'intrusion_name': 'APT19'}]"
attack-pattern--d519cfd5-f3a8-43a9-a846-ed0bb40672b1,Install Root Certificate,False,[]
attack-pattern--d54416bd-0803-41ca-870a-ce1af7c05638,Data Encrypted,False,"[{'intrusion_id': 'intrusion-set--ebb73863-fa44-4617-b4cb-b9ed3414eb87', 'intrusion_name': 'Honeybee'}, {'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}, {'intrusion_id': 'intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90', 'intrusion_name': 'BRONZE BUTLER'}]"
