relationship_type,source_ref,target_ref
uses,malware--a020a61c-423f-4195-8c46-ba1d21abba37,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0
uses,malware--56d10a7f-bb42-4267-9b4c-63abb9c06010,attack-pattern--32901740-b42c-4fdd-bc02-345b5dc57082
uses,malware--99fdf3b4-96ef-4ab9-b191-fc683441cad0,attack-pattern--4bed873f-0b7d-41d4-b93a-b6905d1f90b0
uses,malware--03eb4a05-6a02-43f6-afb7-3c7835501828,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643
uses,intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
detects,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0
uses,malware--2a70812b-f1ef-44db-8578-a496a227aef2,attack-pattern--b4b7458f-81f2-4d38-84be-1c5ba0167a52
uses,malware--edc5e045-5401-42bb-ad92-52b5b2ee0de9,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643
uses,malware--750eb92a-7fdf-451e-9592-1d42357018f1,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
uses,malware--a8839c95-029f-44cf-8f3d-a3cf2039e927,attack-pattern--f7c0689c-4dbd-489b-81be-7cb7c7079ade
uses,malware--26fed817-e7bf-41f9-829a-9075ffac45c2,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688
detects,x-mitre-data-component--a7f22107-02e5-4982-9067-6625d4a1765a,attack-pattern--118f61a5-eb3e-4fb6-931f-2096647f4ecd
uses,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735
uses,malware--958b5d06-8bb0-4c5b-a2e7-0130fe654ac7,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c
uses,malware--bdb27a1d-1844-42f1-a0c0-826027ae0326,attack-pattern--1035cdf2-3e5f-446f-a7a7-e8f6d7925967
detects,x-mitre-data-component--a5ae90ca-0c4b-481c-959f-0eb18a7ff953,attack-pattern--56e0d8b8-3e25-49dd-9050-3aa252f5aa92
uses,malware--083bb47b-02c8-4423-81a2-f9ef58572974,attack-pattern--58a3e6aa-4453-4cc8-a51f-4befe80b31a8
detects,x-mitre-data-component--ee575f4a-2d4f-48f6-b18b-89067760adc1,attack-pattern--1365fe3b-0f50-455d-b4da-266ce31c23b0
subtechnique-of,attack-pattern--341e222a-a6e3-4f6f-b69c-831d792b1580,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517
mitigates,course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,attack-pattern--69e5226d-05dc-4f15-95d7-44f5ed78d06e
detects,x-mitre-data-component--ff9b665a-598b-4bcb-8b2a-a87566aa1256,attack-pattern--40f5caa0-4cb7-4117-89fc-d421bb493df3
uses,malware--fb28627c-d6ea-4c35-b138-ab5e96ae5445,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
detects,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--0af0ca99-357d-4ba1-805f-674fdfb7bef9
uses,tool--5256c0f8-9108-4c92-8b09-482dfacdcd94,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073
uses,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--f005e783-57d4-4837-88ad-dbe7faee1c51
uses,intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a,tool--d8d19e33-94fd-4aa3-b94a-08ee801a2153
uses,intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104
mitigates,course-of-action--cc2399fd-3cd3-4319-8d0a-fbd6420cdaf8,attack-pattern--58af3705-8740-4c68-9329-ec015a7013c2
uses,malware--e7a5229f-05eb-440e-b982-9a6d2b2b87c8,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
uses,campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b,attack-pattern--b97f1d35-4249-4486-a6b5-ee60ccf24fab
uses,intrusion-set--d1acfbb3-647b-4723-9154-800ec119006e,attack-pattern--09a60ea3-a8d1-4ae5-976e-5783248b72a4
mitigates,course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,attack-pattern--ae7f3575-0a5e-427e-991b-fe03ad44c754
uses,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,malware--eff1a885-6f90-42a1-901f-eef6e7a1905e
uses,malware--8ae43c46-57ef-47d5-a77a-eebb35628db2,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
detects,x-mitre-data-component--84572de3-9583-4c73-aabd-06ea88123dd8,attack-pattern--dfefe2ed-4389-4318-8762-f0272b350a1b
uses,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,attack-pattern--79da0971-3147-4af6-a4f5-e8cd447cd795
detects,x-mitre-data-component--181a9f8c-c780-4f1f-91a8-edb770e904ba,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735
uses,malware--df350889-4de9-44e5-8cb3-888b8343e97c,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d
uses,malware--e8268361-a599-4e45-bd3f-71c8c7e700c0,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
uses,malware--432555de-63bf-4f2a-a3fa-f720a4561078,attack-pattern--bb5a00de-e086-4859-a231-fa793f6797e2
uses,malware--e6ef745b-077f-42e1-a37d-29eecff9c754,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
uses,malware--5c6ed2dc-37f4-40ea-b2e1-4c76140a388c,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
uses,malware--0db09158-6e48-4e7c-8ce7-2b10b9c0c039,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
uses,malware--b7e9880a-7a7c-4162-bddb-e28e8ef2bf1f,attack-pattern--c21d5a77-d422-4a69-acd7-2c53c1faa34b
uses,malware--46cbafbc-8907-42d3-9002-5327c26f8927,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34
uses,malware--e2031fd5-02c2-43d4-85e2-b64f474530c2,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662
detects,x-mitre-data-component--a7f22107-02e5-4982-9067-6625d4a1765a,attack-pattern--2bee5ffb-7a7a-4119-b1f2-158151b19ac0
detects,x-mitre-data-component--9bde2f9d-a695-4344-bfac-f2dce13d121e,attack-pattern--82caa33e-d11a-433a-94ea-9b5a5fbef81d
uses,intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062
uses,malware--4fbd565b-bf55-4ac7-80b4-b183a7b64b9c,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839
uses,intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579
uses,malware--dd889a55-fb2c-4ec7-8e9f-c399939a49e1,attack-pattern--69e5226d-05dc-4f15-95d7-44f5ed78d06e
uses,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377
mitigates,course-of-action--78bb71be-92b4-46de-acd6-5f998fedf1cc,attack-pattern--5502c4e9-24ef-4d5f-8ee9-9e906c2f82c4
uses,malware--925a6c52-5cf0-4fec-99de-b0d6917d8593,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34
uses,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb
uses,malware--6e95feb1-78ee-48d3-b421-4d76663b5c49,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c
uses,tool--2c5281dd-b5fd-4531-8aea-c1bf8a0f8756,attack-pattern--d273434a-448e-4598-8e14-607f4a0d5e27
uses,malware--b42378e0-f147-496f-992a-26a49705395b,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
uses,malware--21583311-6321-4891-8a37-3eb4e57b0fb1,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
uses,malware--df4cd566-ff2f-4d08-976d-8c86e95782de,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d
uses,malware--29231689-5837-4a7a-aafc-1b65b3f50cc7,attack-pattern--d336b553-5da9-46ca-98a8-0b23f49fb447
detects,x-mitre-data-component--84572de3-9583-4c73-aabd-06ea88123dd8,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb
mitigates,course-of-action--e5d930e9-775a-40ad-9bdb-b941d8dfe86b,attack-pattern--52759bf1-fe12-4052-ace6-c5b0cf7dd7fd
uses,malware--af2ad3b7-ab6a-4807-91fd-51bcaff9acbb,attack-pattern--774a3188-6ba9-4dc4-879d-d54ee48a5ce9
uses,malware--40a1b8ec-7295-416c-a6b1-68181d86f120,attack-pattern--cd25c1b4-935c-4f0e-ba8d-552f28bc4783
subtechnique-of,attack-pattern--8faedf87-dceb-4c35-b2a2-7286f59a3bc3,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9
uses,malware--5c747acd-47f0-4c5a-b9e5-213541fc01e0,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
uses,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,attack-pattern--9fa07bef-9c81-421e-a8e5-ad4366c5a925
uses,malware--199463de-d9be-46d6-bb41-07234c1dd5a6,attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa
uses,campaign--519ee082-8ab6-439b-988f-a8a3f02c8d30,malware--a7881f21-e978-4fe4-af56-92c9416a2616
uses,malware--48523614-309e-43bf-a2b8-705c2b45d7b2,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4
uses,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
uses,malware--c0c45d38-fe57-4cd4-b2b2-9ecd0ddd4ca9,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279
uses,malware--53ab35c2-d00e-491a-8753-41d35ae7e547,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279
uses,malware--d906e6f7-434c-44c0-b51a-ed50af8f7945,attack-pattern--d2c4e5ea-dbdf-4113-805a-b1e2a337fb33
uses,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
uses,malware--54cc1d4f-5c53-4f0e-9ef5-11b4998e82e4,attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc
detects,x-mitre-data-component--9f387817-df83-432a-b56b-a8fb7f71eedd,attack-pattern--22905430-4901-4c2a-84f6-98243cb173f8
detects,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--d50955c2-272d-4ac8-95da-10c29dda1c48
detects,x-mitre-data-component--3772e279-27d6-477a-9fe3-c6beb363594c,attack-pattern--650c784b-7504-4df7-ab2c-4ea882384d1e
uses,malware--54a73038-1937-4d71-a253-316e76d5413c,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
detects,x-mitre-data-component--ed0dd8aa-1677-4551-bb7d-8da767617e1b,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
detects,x-mitre-data-component--3772e279-27d6-477a-9fe3-c6beb363594c,attack-pattern--ad255bfe-a9e6-4b52-a258-8d3462abe842
mitigates,course-of-action--cc2399fd-3cd3-4319-8d0a-fbd6420cdaf8,attack-pattern--5372c5fe-f424-4def-bcd5-d3a8e770f07b
detects,x-mitre-data-component--167b48f7-76e9-4fcb-9e8d-7121f7bf56c3,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1
uses,malware--e1161124-f22e-487f-9d5f-ed8efc8dcd61,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
revoked-by,attack-pattern--2edd9d6a-5674-4326-a600-ba56de467286,attack-pattern--341e222a-a6e3-4f6f-b69c-831d792b1580
uses,malware--88c621a7-aef9-4ae0-94e3-1fc87123eb24,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1
uses,malware--56e6b6c2-e573-4969-8bab-783205cebbbf,attack-pattern--bf176076-b789-408e-8cba-7275e81c0ada
uses,intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
uses,malware--4b62ab58-c23b-4704-9c15-edd568cd59f8,attack-pattern--16ab6452-c3c1-497c-a47d-206018ca1ada
detects,x-mitre-data-component--3772e279-27d6-477a-9fe3-c6beb363594c,attack-pattern--83a766f8-1501-4b3a-a2de-2e2849e8dfc1
uses,malware--47afe41c-4c08-485e-b062-c3bd209a1cce,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18
uses,malware--750eb92a-7fdf-451e-9592-1d42357018f1,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
uses,tool--a1dd2dbd-1550-44bf-abcc-1a4c52e97719,attack-pattern--650c784b-7504-4df7-ab2c-4ea882384d1e
mitigates,course-of-action--78bb71be-92b4-46de-acd6-5f998fedf1cc,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
uses,tool--975737f1-b10d-476f-8bda-3ec26ea57172,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
uses,intrusion-set--4283ae19-69c7-4347-a35e-b56f08eb660b,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
uses,malware--73a4793a-ce55-4159-b2a6-208ef29b326f,attack-pattern--6495ae23-3ab4-43c5-a94f-5638a2c31fd2
uses,intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41
uses,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,malware--2fb26586-2b53-4b9a-ad4f-2b3bcb9a2421
uses,malware--0c52f5bc-557d-4083-bd27-66d7cdb794bb,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670
uses,intrusion-set--55033a4d-3ffe-46b2-99b4-2c1541e9ce1c,attack-pattern--4061e78c-1284-44b4-9116-73e4ac3912f7
mitigates,course-of-action--3efe43d1-6f3f-4fcb-ab39-4a730971f70b,attack-pattern--d45a3d09-b3cf-48f4-9f0f-f521ee5cb05c
uses,malware--54895630-efd2-4608-9c24-319de972a9eb,attack-pattern--b97f1d35-4249-4486-a6b5-ee60ccf24fab
uses,malware--cb741463-f0fe-42e0-8d45-bc7e8335f5ae,attack-pattern--ec8fc7e2-b356-455c-8db5-2e37be158e7d
detects,x-mitre-data-component--84572de3-9583-4c73-aabd-06ea88123dd8,attack-pattern--d4b96d2c-1032-4b22-9235-2b5b649d0605
mitigates,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,attack-pattern--ebbe170d-aa74-4946-8511-9921243415a3
mitigates,course-of-action--b045d015-6bed-4490-bd38-56b41ece59a0,attack-pattern--35d30338-5bfa-41b0-a170-ec06dfd75f64
uses,tool--90ac9266-68ce-46f2-b24f-5eb3b2a8ea38,attack-pattern--bf147104-abf9-4221-95d1-e81585859441
uses,malware--57d83eac-a2ea-42b0-a7b2-c80c55157790,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597
uses,malware--0b32ec39-ba61-4864-9ebe-b4b0b73caf9a,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
detects,x-mitre-data-component--3772e279-27d6-477a-9fe3-c6beb363594c,attack-pattern--bed04f7d-e48a-4e76-bd0f-4c57fe31fc46
uses,campaign--4603cf2f-06d0-4970-9c5d-5071b08c817f,malware--66b1dcde-17a0-4c7b-95fa-b08d430c2131
uses,malware--94379dec-5c87-49db-b36e-66abc0b81344,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104
mitigates,course-of-action--e5d930e9-775a-40ad-9bdb-b941d8dfe86b,attack-pattern--cc89ecbd-3d33-4a41-bcca-001e702d18fd
mitigates,course-of-action--2f316f6c-ae42-44fe-adf8-150989e0f6d3,attack-pattern--3489cfc5-640f-4bb3-a103-9137b97de79f
uses,malware--22addc7b-b39f-483d-979a-1b35147da5de,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104
uses,malware--86b92f6c-9c05-4c51-b361-4c7bb13e21a1,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688
uses,malware--08e844a8-371f-4fe3-9d1f-e056e64a7fde,attack-pattern--b18eae87-b469-4e14-b454-b171b416bc18
uses,malware--92ec0cbd-2c30-44a2-b270-73f4ec949841,attack-pattern--c615231b-f253-4f58-9d47-d5b4cbdb6839
uses,malware--532c6004-b1e8-415b-9516-f7c14ba783b1,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
uses,malware--00806466-754d-44ea-ad6f-0caf59cb8556,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c
uses,intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63
uses,malware--47afe41c-4c08-485e-b062-c3bd209a1cce,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58
uses,malware--0b639373-5f03-430e-b8f9-2fe8c8faad8e,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
uses,malware--88c621a7-aef9-4ae0-94e3-1fc87123eb24,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c
uses,malware--22b17791-45bf-45c0-9322-ff1a0af5cf2b,attack-pattern--e64c62cf-9cd7-4a14-94ec-cdaac43ab44b
uses,malware--8901ac23-6b50-410c-b0dd-d8174a86f9b3,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4
uses,malware--49fee0b0-390e-4bde-97f8-97ed46bd19b7,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67
uses,malware--df350889-4de9-44e5-8cb3-888b8343e97c,attack-pattern--f6dacc85-b37d-458e-b58d-74fc4bbf5755
uses,intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,attack-pattern--1996eef1-ced3-4d7f-bf94-33298cabbf72
uses,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,tool--e33267fe-099f-4af2-8730-63d49f8813b2
uses,malware--17e919aa-4a49-445c-b103-dbb8df9e7351,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279
detects,x-mitre-data-component--cc150ad8-ecfa-4340-9aaa-d21165873bd4,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
uses,malware--536be338-e2ef-4a6b-afb6-8d5568b91eb2,attack-pattern--4ae4f953-fe58-4cc8-a327-33257e30a830
revoked-by,attack-pattern--20138b9d-1aac-4a26-8654-a36b6bbf2bba,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7
uses,campaign--7854c1a0-f06c-4876-98a4-4bbd34751b05,attack-pattern--b1ccd744-3f78-4a0e-9bb2-2002057f7928
uses,intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736
revoked-by,attack-pattern--dce31a00-1e90-4655-b0f9-e2e71a748a87,attack-pattern--61afc315-860c-4364-825d-0d62b2e91edc
uses,malware--86b92f6c-9c05-4c51-b361-4c7bb13e21a1,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62
uses,intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67
uses,malware--92b03a94-7147-4952-9d5a-b4d24da7487c,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d
detects,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--60d0c01d-e2bf-49dd-a453-f8a9c9fa6f65
uses,malware--1d1fce2f-0db5-402b-9843-4278a0694637,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
revoked-by,attack-pattern--04ef4356-8926-45e2-9441-634b6f3dcecb,attack-pattern--10ff21b9-5a01-4268-a1b5-3b55015f1847
uses,malware--6a21e3a4-5ffe-4581-af9a-6a54c7536f44,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670
detects,x-mitre-data-component--9bde2f9d-a695-4344-bfac-f2dce13d121e,attack-pattern--c1b68a96-3c48-49ea-a6c0-9b27359f9c19
uses,malware--47afe41c-4c08-485e-b062-c3bd209a1cce,attack-pattern--143c0cbb-a297-4142-9624-87ffc778980b
mitigates,course-of-action--2f316f6c-ae42-44fe-adf8-150989e0f6d3,attack-pattern--c615231b-f253-4f58-9d47-d5b4cbdb6839
detects,x-mitre-data-component--9bde2f9d-a695-4344-bfac-f2dce13d121e,attack-pattern--f5946b5e-9408-485f-a7f7-b5efc88909b6
uses,malware--f464354c-7103-47c6-969b-8766f0157ed2,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c
uses,campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055
uses,campaign--808d6b30-df4e-4341-8248-724da4bac650,malware--bf48e7f8-752c-4ce8-bf8f-748edacd8fa6
uses,malware--a020a61c-423f-4195-8c46-ba1d21abba37,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d
uses,malware--65ffc206-d7c1-45b3-b543-f6b726e7840d,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062
mitigates,course-of-action--1dcaeb21-9348-42ea-950a-f842aaf1ae1f,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541
uses,malware--4e9bdf9a-4957-47f6-87b3-c76898d3f623,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735
uses,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1
uses,malware--29231689-5837-4a7a-aafc-1b65b3f50cc7,attack-pattern--005a06c6-14bf-4118-afa0-ebcd8aebb0c9
uses,malware--cc4c1287-9c86-4447-810c-744f3880ec37,attack-pattern--2aed01ad-3df3-4410-a8cb-11ea4ded587c
mitigates,course-of-action--2f316f6c-ae42-44fe-adf8-150989e0f6d3,attack-pattern--1644e709-12d2-41e5-a60f-3470991f5011
detects,x-mitre-data-component--685f917a-e95e-4ba0-ade1-c7d354dae6e0,attack-pattern--c92e3d68-2349-49e4-a341-7edca2deff96
uses,malware--eedc01d5-95e6-4d21-bcd4-1121b1df4586,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5
uses,malware--eac3d77f-2b7b-4599-ba74-948dc16633ad,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
subtechnique-of,attack-pattern--2f41939b-54c3-41d6-8f8b-35f1ec18ed97,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
uses,intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662
detects,x-mitre-data-component--3d20385b-24ef-40e1-9f56-f39750379077,attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc
uses,malware--8ae43c46-57ef-47d5-a77a-eebb35628db2,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32
uses,malware--5faaf81a-aa5b-4a4b-bae5-522439e068f8,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670
uses,intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a,attack-pattern--0af0ca99-357d-4ba1-805f-674fdfb7bef9
uses,campaign--4603cf2f-06d0-4970-9c5d-5071b08c817f,attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade
uses,malware--c009560a-f097-45a3-8f9f-78ec1440a783,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4
uses,malware--6e95feb1-78ee-48d3-b421-4d76663b5c49,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580
uses,campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b,attack-pattern--deb98323-e13f-4b0c-8d94-175379069062
uses,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1,tool--cde2d700-9ed1-46cf-9bce-07364fe8b24f
uses,malware--e14085cb-0e8d-4be6-92ba-e3b93ee5978f,attack-pattern--a2029942-0a85-4947-b23c-ca434698171d
uses,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67
uses,malware--df9b350b-d4f9-4e79-a826-75cc75fbc1eb,attack-pattern--d2c4e5ea-dbdf-4113-805a-b1e2a337fb33
uses,malware--b8eb28e4-48a6-40ae-951a-328714f75eda,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add
uses,intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662
mitigates,course-of-action--eb88d97c-32f1-40be-80f0-d61a4b0b4b31,attack-pattern--9c45eaa3-8604-4780-8988-b5074dbb9ecd
uses,malware--3a4197ae-ec63-4162-907b-9a073d1157e4,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0
uses,intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
uses,intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,malware--d906e6f7-434c-44c0-b51a-ed50af8f7945
mitigates,course-of-action--78bb71be-92b4-46de-acd6-5f998fedf1cc,attack-pattern--6ee2dc99-91ad-4534-a7d8-a649358c331f
uses,malware--47afe41c-4c08-485e-b062-c3bd209a1cce,attack-pattern--47f2d673-ca62-47e9-929b-1b0be9657611
uses,intrusion-set--73a80fab-2aa3-48e0-a4d0-3a4828200aee,attack-pattern--b97f1d35-4249-4486-a6b5-ee60ccf24fab
subtechnique-of,attack-pattern--791481f8-e96a-41be-b089-a088763083d4,attack-pattern--7f0ca133-88c4-40c6-a62f-b3083a7fbc2e
uses,malware--e066bf86-9cfb-407a-9d25-26fd5d91e360,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161
uses,malware--471d0e9f-2c8a-4e4b-8f3b-f85d2407806e,attack-pattern--c2e147a9-d1a8-4074-811a-d8789202d916
uses,malware--5763217a-05b6-4edd-9bca-057e47b5e403,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a
uses,malware--8e101fdd-9f7f-4916-bb04-6bd9e94c129c,attack-pattern--00f90846-cbd1-4fc5-9233-df5c2bf2a662
mitigates,course-of-action--feff9142-e8c2-46f4-842b-bd6fb3d41157,attack-pattern--3986e7fd-a8e9-4ecb-bfc6-55920855912b
uses,intrusion-set--64d5f96a-f121-4d19-89f6-6709f5c49faa,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63
mitigates,course-of-action--9bb9e696-bff8-4ae1-9454-961fc7d91d5f,attack-pattern--e624264c-033a-424d-9fd7-fc9c3bbdb03e
uses,intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,attack-pattern--910906dd-8c0a-475a-9cc1-5e029e2fad58
detects,x-mitre-data-component--3d20385b-24ef-40e1-9f56-f39750379077,attack-pattern--ff25900d-76d5-449b-a351-8824e62fc81b
uses,intrusion-set--ead23196-d7b6-4ce6-a124-4ab4b67d81bd,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63
